source,condition_tag,section,resource_type,content,url,collection,country,phone,doc_id,chunk_num
findahelpline.com,crisis,Helpline: Safe Place® TXT 4 HELP,helpline,Safe Place® TXT 4 HELP is a mental health helpline. Located in United States. Phone: . Safe Place® TXT 4 HELP is a mental health helpline in United States. Website: https://www.nationalsafeplace.org/txt-4-help. Topics covered: mental health.,https://www.nationalsafeplace.org/txt-4-help,helplines_crisis,United States,,doc_0519,0
findahelpline.com,crisis,Helpline: Postpartum Support International Helpline,helpline,Postpartum Support International Helpline is a mental health helpline. Located in United States. Phone: (800) 944-4773. Postpartum Support International Helpline is a mental health helpline in United States. Phone: (800) 944-4773. Website: https://www.postpartum.net/. Topics covered: mental health.,https://www.postpartum.net/,helplines_crisis,United States,(800) 944-4773,doc_0520,0
findahelpline.com,crisis,Helpline: Alzheimer's Association Helpline,helpline,Alzheimer's Association Helpline is a mental health helpline. Located in United States. Phone: (800) 272-3900. Alzheimer's Association Helpline is a mental health helpline in United States. Phone: (800) 272-3900. Website: https://www.alz.org/help-support/resources/helpline. Topics covered: mental health.,https://www.alz.org/help-support/resources/helpline,helplines_crisis,United States,(800) 272-3900,doc_0521,0
findahelpline.com,crisis,Helpline: Childhelp National Child Abuse Hotline,helpline,Childhelp National Child Abuse Hotline is a mental health helpline. Located in United States. Phone: 800 422 4453. Childhelp National Child Abuse Hotline is a mental health helpline in United States. Phone: 800 422 4453. Website: https://childhelphotline.org/. Topics covered: mental health.,https://childhelphotline.org/,helplines_crisis,United States,800 422 4453,doc_0522,0
findahelpline.com,crisis,Helpline: Consumer Sentinel Network,helpline,Consumer Sentinel Network is a mental health helpline. Located in United States. Phone: 877-382-4357. Consumer Sentinel Network is a mental health helpline in United States. Phone: 877-382-4357. Website: https://reportfraud.ftc.gov/. Topics covered: mental health.,https://reportfraud.ftc.gov/,helplines_crisis,United States,877-382-4357,doc_0523,0
findahelpline.com,crisis,Helpline: Internet Crime Complaint Center (IC3),helpline,Internet Crime Complaint Center (IC3) is a mental health helpline. Located in United States. Phone: . Internet Crime Complaint Center (IC3) is a mental health helpline in United States. Website: https://www.ic3.gov/. Topics covered: mental health.,https://www.ic3.gov/,helplines_crisis,United States,,doc_0524,0
findahelpline.com,crisis,Helpline: The Deaf Hotline,helpline,The Deaf Hotline is a mental health helpline. Located in United States. Phone: 855-812-1001. The Deaf Hotline is a mental health helpline in United States. Phone: 855-812-1001. Website: https://thedeafhotline.org/. Topics covered: mental health.,https://thedeafhotline.org/,helplines_crisis,United States,855-812-1001,doc_0525,0
findahelpline.com,crisis,Helpline: Centerstone's Military Services,helpline,Centerstone's Military Services is a mental health helpline. Located in United States. Phone: (866) 781-8010. Centerstone's Military Services is a mental health helpline in United States. Phone: (866) 781-8010. Website: https://centerstone.org/military-services/. Topics covered: mental health.,https://centerstone.org/military-services/,helplines_crisis,United States,(866) 781-8010,doc_0526,0
findahelpline.com,crisis,Helpline: PTSD Veteran Crisis Line,helpline,PTSD Veteran Crisis Line is a mental health helpline. Located in United States. Phone: (877) 717-7873. PTSD Veteran Crisis Line is a mental health helpline in United States. Phone: (877) 717-7873. Website: https://ptsdusa.org/. Topics covered: mental health.,https://ptsdusa.org/,helplines_crisis,United States,(877) 717-7873,doc_0527,0
findahelpline.com,crisis,Helpline: Scarleteen,helpline,Scarleteen is a mental health helpline. Located in United States. Phone: (206) 866-2279. Scarleteen is a mental health helpline in United States. Phone: (206) 866-2279. Website: https://www.scarleteen.com/ask. Topics covered: mental health.,https://www.scarleteen.com/ask,helplines_crisis,United States,(206) 866-2279,doc_0528,0
findahelpline.com,crisis,Helpline: Boys Town National Hotline,helpline,Boys Town National Hotline is a mental health helpline. Located in United States. Phone: (800) 448-3000. Boys Town National Hotline is a mental health helpline in United States. Phone: (800) 448-3000. Website: https://www.yourlifeyourvoice.org. Topics covered: mental health.,https://www.yourlifeyourvoice.org,helplines_crisis,United States,(800) 448-3000,doc_0529,0
findahelpline.com,crisis,Helpline: Physician Support Line,helpline,Physician Support Line is a mental health helpline. Located in United States. Phone: (888) 409-0141. Physician Support Line is a mental health helpline in United States. Phone: (888) 409-0141. Website: https://www.physiciansupportline.com/. Topics covered: mental health.,https://www.physiciansupportline.com/,helplines_crisis,United States,(888) 409-0141,doc_0530,0
findahelpline.com,crisis,Helpline: Su Familia,helpline,Su Familia is a mental health helpline. Located in United States. Phone: 1-866-783-2645. Su Familia is a mental health helpline in United States. Phone: 1-866-783-2645. Website: https://www.healthyamericas.org/help-line. Topics covered: mental health.,https://www.healthyamericas.org/help-line,helplines_crisis,United States,1-866-783-2645,doc_0531,0
findahelpline.com,crisis,Helpline: Childhelp's Courage First Athlete Helpline,helpline,Childhelp's Courage First Athlete Helpline is a mental health helpline. Located in United States. Phone: 888-279-1026. Childhelp's Courage First Athlete Helpline is a mental health helpline in United States. Phone: 888-279-1026. Website: https://www.athletehelpline.org/. Topics covered: mental health.,https://www.athletehelpline.org/,helplines_crisis,United States,888-279-1026,doc_0532,0
findahelpline.com,crisis,"Helpline: Teen Line, a Program of Didi Hirsch",helpline,"Teen Line, a Program of Didi Hirsch is a mental health helpline. Located in United States. Phone: (800) 852-8336. Teen Line, a Program of Didi Hirsch is a mental health helpline in United States. Phone: (800) 852-8336. Website: https://teenlineonline.org/. Topics covered: mental health.",https://teenlineonline.org/,helplines_crisis,United States,(800) 852-8336,doc_0533,0
findahelpline.com,crisis,Helpline: LGBT National Hotline,helpline,LGBT National Hotline is a mental health helpline. Located in United States. Phone: 888 843 4564. LGBT National Hotline is a mental health helpline in United States. Phone: 888 843 4564. Website: https://www.lgbthotline.org/. Topics covered: mental health.,https://www.lgbthotline.org/,helplines_crisis,United States,888 843 4564,doc_0534,0
findahelpline.com,crisis,Helpline: Hey Sam,helpline,Hey Sam is a mental health helpline. Located in United States. Phone: 439-726. Hey Sam is a mental health helpline in United States. Phone: 439-726. Website: https://samaritanshope.org/hey-sam/. Topics covered: mental health.,https://samaritanshope.org/hey-sam/,helplines_crisis,United States,439-726,doc_0535,0
findahelpline.com,crisis,Helpline: LGBT National Youth Talkline,helpline,LGBT National Youth Talkline is a mental health helpline. Located in United States. Phone: 800 246 7743. LGBT National Youth Talkline is a mental health helpline in United States. Phone: 800 246 7743. Website: https://www.lgbthotline.org/youth-talkline. Topics covered: mental health.,https://www.lgbthotline.org/youth-talkline,helplines_crisis,United States,800 246 7743,doc_0536,0
findahelpline.com,crisis,Helpline: Exhale Pro-Voice,helpline,Exhale Pro-Voice is a mental health helpline. Located in United States. Phone: 617-7492948. Exhale Pro-Voice is a mental health helpline in United States. Phone: 617-7492948. Website: https://exhaleprovoice.org/. Topics covered: mental health.,https://exhaleprovoice.org/,helplines_crisis,United States,617-7492948,doc_0537,0
findahelpline.com,crisis,Helpline: Fireside Project - Psychedelic Support Line,helpline,Fireside Project - Psychedelic Support Line is a mental health helpline. Located in United States. Phone: (623) 473-7433. Fireside Project - Psychedelic Support Line is a mental health helpline in United States. Phone: (623) 473-7433. Website: https://firesideproject.org/. Topics covered: mental health.,https://firesideproject.org/,helplines_crisis,United States,(623) 473-7433,doc_0538,0
findahelpline.com,crisis,Helpline: Stop It Now!,helpline,Stop It Now! is a mental health helpline. Located in United States. Phone: (888) 773-8368. Stop It Now! is a mental health helpline in United States. Phone: (888) 773-8368. Website: https://www.stopitnow.org/. Topics covered: mental health.,https://www.stopitnow.org/,helplines_crisis,United States,(888) 773-8368,doc_0539,0
findahelpline.com,crisis,"Helpline: Love, A Stranger - Eating Disorder Helpline",helpline,"Love, A Stranger - Eating Disorder Helpline is a mental health helpline. Located in United States. Phone: 6013485683. Love, A Stranger - Eating Disorder Helpline is a mental health helpline in United States. Phone: 6013485683. Website: https://www.loveastranger.org/. Topics covered: mental health.",https://www.loveastranger.org/,helplines_crisis,United States,6013485683,doc_0540,0
findahelpline.com,crisis,Helpline: National Caregiver Help Desk,helpline,National Caregiver Help Desk is a mental health helpline. Located in United States. Phone: (855) 227-3640. National Caregiver Help Desk is a mental health helpline in United States. Phone: (855) 227-3640. Website: https://caregiveraction.org/helpdesk. Topics covered: mental health.,https://caregiveraction.org/helpdesk,helplines_crisis,United States,(855) 227-3640,doc_0541,0
findahelpline.com,crisis,Helpline: LGBT National Coming Out Support Hotline,helpline,LGBT National Coming Out Support Hotline is a mental health helpline. Located in United States. Phone: 888 688 5428. LGBT National Coming Out Support Hotline is a mental health helpline in United States. Phone: 888 688 5428. Website: https://lgbthotline.org/coming-out-hotline/. Topics covered: mental health.,https://lgbthotline.org/coming-out-hotline/,helplines_crisis,United States,888 688 5428,doc_0542,0
findahelpline.com,crisis,Helpline: National Alliance for Eating Disorders,helpline,National Alliance for Eating Disorders is a mental health helpline. Located in United States. Phone: 866-662-1235. National Alliance for Eating Disorders is a mental health helpline in United States. Phone: 866-662-1235. Website: https://www.allianceforeatingdisorders.com/. Topics covered: mental health.,https://www.allianceforeatingdisorders.com/,helplines_crisis,United States,866-662-1235,doc_0543,0
findahelpline.com,crisis,Helpline: Project Sleep's Sleep Helpline,helpline,Project Sleep's Sleep Helpline is a mental health helpline. Located in United States. Phone: 1-800-819-2043. Project Sleep's Sleep Helpline is a mental health helpline in United States. Phone: 1-800-819-2043. Website: https://project-sleep.com/helpline/. Topics covered: mental health.,https://project-sleep.com/helpline/,helplines_crisis,United States,1-800-819-2043,doc_0544,0
findahelpline.com,crisis,Helpline: Work Helpline (Text),helpline,Work Helpline (Text) is a mental health helpline. Located in United States. Phone: 510-674-1414. Work Helpline (Text) is a mental health helpline in United States. Phone: 510-674-1414. Website: https://www.empowerwork.org/. Topics covered: mental health.,https://www.empowerwork.org/,helplines_crisis,United States,510-674-1414,doc_0545,0
findahelpline.com,crisis,Helpline: All-Options Talkline,helpline,All-Options Talkline is a mental health helpline. Located in United States. Phone: (888) 493-0092. All-Options Talkline is a mental health helpline in United States. Phone: (888) 493-0092. Website: https://www.all-options.org/. Topics covered: mental health.,https://www.all-options.org/,helplines_crisis,United States,(888) 493-0092,doc_0546,0
findahelpline.com,crisis,Helpline: WhatsOK,helpline,WhatsOK is a mental health helpline. Located in United States. Phone: 844.942.8765. WhatsOK is a mental health helpline in United States. Phone: 844.942.8765. Website: https://www.whatsok.org/ask. Topics covered: mental health.,https://www.whatsok.org/ask,helplines_crisis,United States,844.942.8765,doc_0547,0
findahelpline.com,crisis,Helpline: All-Options Hoosier Abortion Fund,helpline,All-Options Hoosier Abortion Fund is a mental health helpline. Located in United States. Phone: 812-727-4423. All-Options Hoosier Abortion Fund is a mental health helpline in United States. Phone: 812-727-4423. Website: https://alloptionsprc.org/hoosier-abortion-fund/. Topics covered: mental health.,https://alloptionsprc.org/hoosier-abortion-fund/,helplines_crisis,United States,812-727-4423,doc_0548,0
findahelpline.com,crisis,Helpline: STOMP Out Bullying,helpline,STOMP Out Bullying is a mental health helpline. Located in United States. Phone: . STOMP Out Bullying is a mental health helpline in United States. Website: https://www.stompoutbullying.org/. Topics covered: mental health.,https://www.stompoutbullying.org/,helplines_crisis,United States,,doc_0549,0
findahelpline.com,crisis,Helpline: Desi LGBTQ Helpline,helpline,Desi LGBTQ Helpline is a mental health helpline. Located in United States. Phone: 908-367-3374. Desi LGBTQ Helpline is a mental health helpline in United States. Phone: 908-367-3374. Website: https://www.deqh.org/. Topics covered: mental health.,https://www.deqh.org/,helplines_crisis,United States,908-367-3374,doc_0550,0
findahelpline.com,crisis,Helpline: LGBT National Senior Helpline,helpline,LGBT National Senior Helpline is a mental health helpline. Located in United States. Phone: 888 234 7243. LGBT National Senior Helpline is a mental health helpline in United States. Phone: 888 234 7243. Website: https://www.lgbthotline.org/senior-hotline. Topics covered: mental health.,https://www.lgbthotline.org/senior-hotline,helplines_crisis,United States,888 234 7243,doc_0551,0
findahelpline.com,crisis,Helpline: Friends for Survival - Suicide Loss Helpline,helpline,Friends for Survival - Suicide Loss Helpline is a mental health helpline. Located in United States. Phone: (800) 646-7322. Friends for Survival - Suicide Loss Helpline is a mental health helpline in United States. Phone: (800) 646-7322. Website: https://friendsforsurvival.org/. Topics covered: mental health.,https://friendsforsurvival.org/,helplines_crisis,United States,(800) 646-7322,doc_0552,0
findahelpline.com,crisis,Helpline: Partnership to End Addiction,helpline,Partnership to End Addiction is a mental health helpline. Located in United States. Phone: 855-378-4373. Partnership to End Addiction is a mental health helpline in United States. Phone: 855-378-4373. Website: https://drugfree.org/article/helpline-get-one-on-one-help/. Topics covered: mental health.,https://drugfree.org/article/helpline-get-one-on-one-help/,helplines_crisis,United States,855-378-4373,doc_0553,0
findahelpline.com,crisis,Helpline: Amala Youth Hopeline,helpline,Amala Youth Hopeline is a mental health helpline. Located in United States. Phone: 855-952-6252. Amala Youth Hopeline is a mental health helpline in United States. Phone: 855-952-6252. Website: https://mas-ssf.org/amala/. Topics covered: mental health.,https://mas-ssf.org/amala/,helplines_crisis,United States,855-952-6252,doc_0554,0
findahelpline.com,crisis,Helpline: National Drug Helpline,helpline,National Drug Helpline is a mental health helpline. Located in United States. Phone: 844-289-0879. National Drug Helpline is a mental health helpline in United States. Phone: 844-289-0879. Website: https://drughelpline.org/. Topics covered: mental health.,https://drughelpline.org/,helplines_crisis,United States,844-289-0879,doc_0555,0
findahelpline.com,crisis,Helpline: CCRI Crisis Helpline,helpline,CCRI Crisis Helpline is a mental health helpline. Located in United States. Phone: 844 878 2274. CCRI Crisis Helpline is a mental health helpline in United States. Phone: 844 878 2274. Website: https://cybercivilrights.org/ccri-crisis-helpline/. Topics covered: mental health.,https://cybercivilrights.org/ccri-crisis-helpline/,helplines_crisis,United States,844 878 2274,doc_0556,0
findahelpline.com,crisis,Helpline: A Call for Change Helpline,helpline,A Call for Change Helpline is a mental health helpline. Located in United States. Phone: 877-898-3411. A Call for Change Helpline is a mental health helpline in United States. Phone: 877-898-3411. Website: https://acallforchangehelpline.org/. Topics covered: mental health.,https://acallforchangehelpline.org/,helplines_crisis,United States,877-898-3411,doc_0557,0
findahelpline.com,crisis,Helpline: Samaritans Helpline,helpline,Samaritans Helpline is a mental health helpline. Located in United Kingdom. Phone: 116 123. Samaritans Helpline is a mental health helpline in United Kingdom. Phone: 116 123. Website: https://www.samaritans.org/how-we-can-help/contact-samaritan/. Topics covered: mental health.,https://www.samaritans.org/how-we-can-help/contact-samaritan/,helplines_crisis,United Kingdom,116 123,doc_0558,0
findahelpline.com,crisis,Helpline: Childline,helpline,Childline is a mental health helpline. Located in United Kingdom. Phone: 0800 1111. Childline is a mental health helpline in United Kingdom. Phone: 0800 1111. Website: https://www.childline.org.uk. Topics covered: mental health.,https://www.childline.org.uk,helplines_crisis,United Kingdom,0800 1111,doc_0559,0
findahelpline.com,crisis,Helpline: HOPELINE247,helpline,HOPELINE247 is a mental health helpline. Located in United Kingdom. Phone: 0300 102 2470. HOPELINE247 is a mental health helpline in United Kingdom. Phone: 0300 102 2470. Website: https://papyrus-uk.org. Topics covered: mental health.,https://papyrus-uk.org,helplines_crisis,United Kingdom,0300 102 2470,doc_0560,0
findahelpline.com,crisis,Helpline: National Suicide Prevention Helpline,helpline,National Suicide Prevention Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 587 0800. National Suicide Prevention Helpline is a mental health helpline in United Kingdom. Phone: 0800 587 0800. Website: https://spuk.org.uk/national-suicide-prevention-helpline/. Topics covered: mental health.,https://spuk.org.uk/national-suicide-prevention-helpline/,helplines_crisis,United Kingdom,0800 587 0800,doc_0561,0
findahelpline.com,crisis,Helpline: SOS Silence of Suicide,helpline,SOS Silence of Suicide is a mental health helpline. Located in United Kingdom. Phone: 08081151505. SOS Silence of Suicide is a mental health helpline in United Kingdom. Phone: 08081151505. Website: https://silenceofsuicidesos.org.uk/. Topics covered: mental health.,https://silenceofsuicidesos.org.uk/,helplines_crisis,United Kingdom,08081151505,doc_0562,0
findahelpline.com,crisis,Helpline: The Haven Wolverhampton,helpline,The Haven Wolverhampton is a mental health helpline. Located in United Kingdom. Phone: 08000 194 400. The Haven Wolverhampton is a mental health helpline in United Kingdom. Phone: 08000 194 400. Website: https://www.havenrefuge.org.uk/. Topics covered: mental health.,https://www.havenrefuge.org.uk/,helplines_crisis,United Kingdom,08000 194 400,doc_0563,0
findahelpline.com,crisis,Helpline: Rett UK Helpline,helpline,Rett UK Helpline is a mental health helpline. Located in United Kingdom. Phone: 01582 798911. Rett UK Helpline is a mental health helpline in United Kingdom. Phone: 01582 798911. Website: http://www.rettuk.org. Topics covered: mental health.,http://www.rettuk.org,helplines_crisis,United Kingdom,01582 798911,doc_0564,0
findahelpline.com,crisis,Helpline: Alcoholics Anonymous Helpline,helpline,Alcoholics Anonymous Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 9177 650. Alcoholics Anonymous Helpline is a mental health helpline in United Kingdom. Phone: 0800 9177 650. Website: https://www.alcoholics-anonymous.org.uk. Topics covered: mental health.,https://www.alcoholics-anonymous.org.uk,helplines_crisis,United Kingdom,0800 9177 650,doc_0565,0
findahelpline.com,crisis,Helpline: National Gambling Helpline,helpline,National Gambling Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 8020 133. National Gambling Helpline is a mental health helpline in United Kingdom. Phone: 0808 8020 133. Website: https://www.gambleaware.org/. Topics covered: mental health.,https://www.gambleaware.org/,helplines_crisis,United Kingdom,0808 8020 133,doc_0566,0
findahelpline.com,crisis,Helpline: Combat Stress Helpline,helpline,Combat Stress Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 138 1619. Combat Stress Helpline is a mental health helpline in United Kingdom. Phone: 0800 138 1619. Website: https://www.combatstress.org.uk. Topics covered: mental health.,https://www.combatstress.org.uk,helplines_crisis,United Kingdom,0800 138 1619,doc_0567,0
findahelpline.com,crisis,Helpline: Hourglass (Safer Ageing). 24/7 Helpline,helpline,Hourglass (Safer Ageing). 24/7 Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 808 8141. Hourglass (Safer Ageing). 24/7 Helpline is a mental health helpline in United Kingdom. Phone: 0808 808 8141. Website: http://www.wearehourglass.org. Topics covered: mental health.,http://www.wearehourglass.org,helplines_crisis,United Kingdom,0808 808 8141,doc_0568,0
findahelpline.com,crisis,Helpline: The Silver Line Helpline,helpline,The Silver Line Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 470 8090. The Silver Line Helpline is a mental health helpline in United Kingdom. Phone: 0800 470 8090. Website: https://www.ageuk.org.uk/services/silverline/. Topics covered: mental health.,https://www.ageuk.org.uk/services/silverline/,helplines_crisis,United Kingdom,0800 470 8090,doc_0569,0
findahelpline.com,crisis,Helpline: Runaway Helpline,helpline,Runaway Helpline is a mental health helpline. Located in United Kingdom. Phone: 116 000. Runaway Helpline is a mental health helpline in United Kingdom. Phone: 116 000. Website: https://www.runawayhelpline.org.uk. Topics covered: mental health.,https://www.runawayhelpline.org.uk,helplines_crisis,United Kingdom,116 000,doc_0570,0
findahelpline.com,crisis,Helpline: SIFT UK,helpline,SIFT UK is a mental health helpline. Located in United Kingdom. Phone: 0808 800 8088. SIFT UK is a mental health helpline in United Kingdom. Phone: 0808 800 8088. Website: https://www.sift.org.uk. Topics covered: mental health.,https://www.sift.org.uk,helplines_crisis,United Kingdom,0808 800 8088,doc_0571,0
findahelpline.com,crisis,Helpline: SANEline,helpline,SANEline is a mental health helpline. Located in United Kingdom. Phone: 0300 304 7000. SANEline is a mental health helpline in United Kingdom. Phone: 0300 304 7000. Website: https://www.sane.org.uk/how-we-help/emotional-support. Topics covered: mental health.,https://www.sane.org.uk/how-we-help/emotional-support,helplines_crisis,United Kingdom,0300 304 7000,doc_0572,0
findahelpline.com,crisis,Helpline: The National Bullying Helpline,helpline,The National Bullying Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 323 0169. The National Bullying Helpline is a mental health helpline in United Kingdom. Phone: 0300 323 0169. Website: https://www.nationalbullyinghelpline.co.uk. Topics covered: mental health.,https://www.nationalbullyinghelpline.co.uk,helplines_crisis,United Kingdom,0300 323 0169,doc_0573,0
findahelpline.com,crisis,Helpline: NSPCC Helpline,helpline,NSPCC Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 800 5000. NSPCC Helpline is a mental health helpline in United Kingdom. Phone: 0808 800 5000. Website: https://www.nspcc.org.uk. Topics covered: mental health.,https://www.nspcc.org.uk,helplines_crisis,United Kingdom,0808 800 5000,doc_0574,0
findahelpline.com,crisis,"Helpline: Information, Advice and Support Line",helpline,"Information, Advice and Support Line is a mental health helpline. Located in United Kingdom. Phone: 0808 801 0818. Information, Advice and Support Line is a mental health helpline in United Kingdom. Phone: 0808 801 0818. Website: https://www.thesurvivorstrust.org. Topics covered: mental health.",https://www.thesurvivorstrust.org,helplines_crisis,United Kingdom,0808 801 0818,doc_0575,0
findahelpline.com,crisis,Helpline: Sarcoma UK Support Line,helpline,Sarcoma UK Support Line is a mental health helpline. Located in United Kingdom. Phone: 0808 801 0401. Sarcoma UK Support Line is a mental health helpline in United Kingdom. Phone: 0808 801 0401. Website: http://sarcoma.org.uk. Topics covered: mental health.,http://sarcoma.org.uk,helplines_crisis,United Kingdom,0808 801 0401,doc_0576,0
findahelpline.com,crisis,Helpline: Nacoa (National Association for Children of Alcoholics),helpline,Nacoa (National Association for Children of Alcoholics) is a mental health helpline. Located in United Kingdom. Phone: 0800 358 3456. Nacoa (National Association for Children of Alcoholics) is a mental health helpline in United Kingdom. Phone: 0800 358 3456. Website: http://www.nacoa.org.uk. Topics covered: mental health.,http://www.nacoa.org.uk,helplines_crisis,United Kingdom,0800 358 3456,doc_0577,0
findahelpline.com,crisis,Helpline: Family Lives Helpline,helpline,Family Lives Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 800 2222. Family Lives Helpline is a mental health helpline in United Kingdom. Phone: 0808 800 2222. Website: https://www.familylives.org.uk. Topics covered: mental health.,https://www.familylives.org.uk,helplines_crisis,United Kingdom,0808 800 2222,doc_0578,0
findahelpline.com,crisis,Helpline: Mind Out LGBTQ+ Helpline,helpline,Mind Out LGBTQ+ Helpline is a mental health helpline. Located in United Kingdom. Phone: . Mind Out LGBTQ+ Helpline is a mental health helpline in United Kingdom. Website: https://mindout.org.uk/get-support/mindout-online/. Topics covered: mental health.,https://mindout.org.uk/get-support/mindout-online/,helplines_crisis,United Kingdom,,doc_0579,0
findahelpline.com,crisis,Helpline: GriefChat,helpline,GriefChat is a mental health helpline. Located in United Kingdom. Phone: . GriefChat is a mental health helpline in United Kingdom. Website: https://www.griefchat.co.uk. Topics covered: mental health.,https://www.griefchat.co.uk,helplines_crisis,United Kingdom,,doc_0580,0
findahelpline.com,crisis,Helpline: Macmillan Support Line,helpline,Macmillan Support Line is a mental health helpline. Located in United Kingdom. Phone: 0808 808 00 00. Macmillan Support Line is a mental health helpline in United Kingdom. Phone: 0808 808 00 00. Website: https://www.macmillan.org.uk/. Topics covered: mental health.,https://www.macmillan.org.uk/,helplines_crisis,United Kingdom,0808 808 00 00,doc_0581,0
findahelpline.com,crisis,Helpline: Blue Cross Pet Loss Support,helpline,Blue Cross Pet Loss Support is a mental health helpline. Located in United Kingdom. Phone: 0800 096 6606. Blue Cross Pet Loss Support is a mental health helpline in United Kingdom. Phone: 0800 096 6606. Website: http://www.bluecross.org.uk. Topics covered: mental health.,http://www.bluecross.org.uk,helplines_crisis,United Kingdom,0800 096 6606,doc_0582,0
findahelpline.com,crisis,Helpline: Sands Bereavement Support Helpline,helpline,Sands Bereavement Support Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 164 3332. Sands Bereavement Support Helpline is a mental health helpline in United Kingdom. Phone: 0808 164 3332. Website: https://www.sands.org.uk. Topics covered: mental health.,https://www.sands.org.uk,helplines_crisis,United Kingdom,0808 164 3332,doc_0583,0
findahelpline.com,crisis,Helpline: MS Helpline,helpline,MS Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 800 8000. MS Helpline is a mental health helpline in United Kingdom. Phone: 0808 800 8000. Website: https://www.mssociety.org.uk. Topics covered: mental health.,https://www.mssociety.org.uk,helplines_crisis,United Kingdom,0808 800 8000,doc_0584,0
findahelpline.com,crisis,Helpline: Miscarriage UK - Pregnancy Loss Helpline,helpline,Miscarriage UK - Pregnancy Loss Helpline is a mental health helpline. Located in United Kingdom. Phone: 0303 003 6464. Miscarriage UK - Pregnancy Loss Helpline is a mental health helpline in United Kingdom. Phone: 0303 003 6464. Website: https://www.miscarriageuk.org. Topics covered: mental health.,https://www.miscarriageuk.org,helplines_crisis,United Kingdom,0303 003 6464,doc_0585,0
findahelpline.com,crisis,Helpline: Stop It Now,helpline,Stop It Now is a mental health helpline. Located in United Kingdom. Phone: 0808 1000 900. Stop It Now is a mental health helpline in United Kingdom. Phone: 0808 1000 900. Website: https://www.stopitnow.org.uk/. Topics covered: mental health.,https://www.stopitnow.org.uk/,helplines_crisis,United Kingdom,0808 1000 900,doc_0586,0
findahelpline.com,crisis,Helpline: Marie Curie Support Line,helpline,Marie Curie Support Line is a mental health helpline. Located in United Kingdom. Phone: 0800 090 2309. Marie Curie Support Line is a mental health helpline in United Kingdom. Phone: 0800 090 2309. Website: https://www.mariecurie.org.uk. Topics covered: mental health.,https://www.mariecurie.org.uk,helplines_crisis,United Kingdom,0800 090 2309,doc_0587,0
findahelpline.com,crisis,Helpline: Modern Slavery & Exploitation Helpline (Unseen UK),helpline,Modern Slavery & Exploitation Helpline (Unseen UK) is a mental health helpline. Located in United Kingdom. Phone: 08000 121 700. Modern Slavery & Exploitation Helpline (Unseen UK) is a mental health helpline in United Kingdom. Phone: 08000 121 700. Website: https://www.modernslaveryhelpline.org/. Topics covered: mental health.,https://www.modernslaveryhelpline.org/,helplines_crisis,United Kingdom,08000 121 700,doc_0588,0
findahelpline.com,crisis,Helpline: SurvivorsUK National Male & Non-binary Survivors Helpline,helpline,SurvivorsUK National Male & Non-binary Survivors Helpline is a mental health helpline. Located in United Kingdom. Phone: 0808 801 0332. SurvivorsUK National Male & Non-binary Survivors Helpline is a mental health helpline in United Kingdom. Phone: 0808 801 0332. Website: https://www.survivorsuk.org/male-nonbinary-survivor-helpline/#section-1. Topics covered: mental health.,https://www.survivorsuk.org/male-nonbinary-survivor-helpline/#section-1,helplines_crisis,United Kingdom,0808 801 0332,doc_0589,0
findahelpline.com,crisis,Helpline: Forced Marriage Unit,helpline,Forced Marriage Unit is a mental health helpline. Located in United Kingdom. Phone: 020 7008 0151. Forced Marriage Unit is a mental health helpline in United Kingdom. Phone: 020 7008 0151. Website: https://www.gov.uk/stop-forced-marriage. Topics covered: mental health.,https://www.gov.uk/stop-forced-marriage,helplines_crisis,United Kingdom,020 7008 0151,doc_0590,0
findahelpline.com,crisis,Helpline: NSPCC FGM Helpline,helpline,NSPCC FGM Helpline is a mental health helpline. Located in United Kingdom. Phone: 0800 028 3550. NSPCC FGM Helpline is a mental health helpline in United Kingdom. Phone: 0800 028 3550. Website: https://www.nspcc.org.uk/keeping-children-safe/types-of-abuse/female-genital-mutilation-fgm/#support. Topics covered: mental health.,https://www.nspcc.org.uk/keeping-children-safe/types-of-abuse/female-genital-mutilation-fgm/#support,helplines_crisis,United Kingdom,0800 028 3550,doc_0591,0
findahelpline.com,crisis,Helpline: No Panic Youth Helpline,helpline,No Panic Youth Helpline is a mental health helpline. Located in United Kingdom. Phone: 0300 772 9844. No Panic Youth Helpline is a mental health helpline in United Kingdom. Phone: 0300 772 9844. Website: https://www.nopanic.org.uk. Topics covered: mental health.,https://www.nopanic.org.uk,helplines_crisis,United Kingdom,0300 772 9844,doc_0592,0
